transaction_id,vendor_id,invoice_number,txn_date,amount,currency,gl_account,description
T000362,V0081,INV-32699,2025-04-15,"£2,177.67",GBP,6400,Air travel
T000363,V0140,INV-56437,09/27/2024,357.94,GBP,6400,Ad spend
T000364,V0050,INV-42311,2024-10-12,627.59,GBP,6400,Air travel
T000365,V0058,INV-49008,22/10/2024,861.92,GBP,6500,Office supplies
T000366,V0177,INV-74094,2024-11-20,259.47,GBP,6300,Air travel
T000367,V0144,INV-45842,10/21/2024,£516.20,GBP,6000,Freight
T000368,V0174,INV-81197,01/23/2025,£409.06,GBP,6300,Air travel
T000369,V0198,INV-29198,2024-10-24,£449.19,GBP,6000,Air travel
T000370,V0183,INV-20358,20 Dec 2024,172.38,GBP,6300,Advisory fee
T000371,V0066,INV-72793,07/08/2024,414.45,GBP,6100,Freight
T000372,V0070,INV-83664,05 Oct 2024,697.71,GBP,6100,Software licence
T000373,V0158,INV-86917,2024-09-02,"1,990.73",GBP,6100,Software licence
T000374,V0172,INV-79604,19/08/2024,"1,158.87",GBP,6500,Office supplies
T000375,V0014,INV-23133,27/02/2025,4309.17,GBP,6200,Advisory fee
T000376,V0121,INV-23178,20/05/2024,173.45,GBP,6000,Freight
T000377,V0041,INV-63334,02/05/2025,1053.16,GBP,6300,Advisory fee
T000378,V0052,INV-47649,2024-11-24,£493.58,GBP,6200,Advisory fee
T000379,V0016,INV-21725,25 Aug 2024,90000.00,GBP,6400,Advisory fee
T000380,V0186,INV-14888,2024-06-28,165.81,GBP,6300,Office supplies
T000381,V0010,INV-62034,2025-05-22,160.18,GBP,6100,Advisory fee
T000382,V0075,INV-14910,2024-01-10,208.65,GBP,6200,Freight
T000383,V0155,INV-24064,12/09/2024,£39.01,GBP,6200,Ad spend
T000384,V0165,INV-81211,06/20/2025,226.26,GBP,6300,Office supplies
T000385,V0130,INV-71344,06 Oct 2024,175.03,GBP,6100,Software licence
T000386,V0085,INV-31298,2025-04-14,476.01,GBP,6500,Air travel
T000387,V0184,INV-34405,15/01/2024,£587.53,GBP,6500,Air travel
T000388,V0076,INV-84420,16/07/2024,3177.3,GBP,6100,Freight
T000389,V0164,INV-63148,03/13/2025,1147.64,GBP,6400,Air travel
T000390,V0023,INV-62538,07/04/2024,213.88,GBP,6100,Office supplies
T000391,V0123,INV-52415,2024-09-11,£150.17,GBP,6000,Air travel
T000392,V9756,INV-40870,2025-04-02,693.06,GBP,6200,Air travel
T000393,V0078,INV-86344,12/01/2024,£94.42,GBP,6200,Advisory fee
T000394,V0093,INV-40972,04 Mar 2024,3024.81,GBP,6500,Software licence
T000395,V0120,INV-50213,12/06/2024,1476.43,GBP,6300,Advisory fee
T000396,V0129,INV-50760,2024-04-30,240.79,GBP,6500,Air travel
T000397,V0095,INV-90560,2024-08-14,£61.29,GBP,6100,Office supplies
T000398,V0123,INV-30078,10 Apr 2025,"1,788.73",GBP,6500,Freight
T000399,V0096,INV-64505,27 Apr 2025,355.67,GBP,6400,Advisory fee
T000400,V0056,INV-42435,24/03/2024,"1,574.35",GBP,6400,Ad spend
T000401,V0136,INV-57419,03/20/2024,69.83,GBP,6400,Software licence
T000402,V0016,INV-81781,2025-06-01,208.66,GBP,6100,Freight
T000403,V0138,INV-29641,17 Jun 2024,405.76,GBP,6200,Freight
T000404,V0114,INV-25235,07/29/2024,424.83,GBP,6500,Freight
T000405,V0126,INV-21919,06/06/2025,245.90,GBP,6300,Software licence
T000406,V0117,INV-27294,09 Jun 2025,800.42,GBP,6300,Ad spend
T000407,V0145,INV-17567,2025-04-18,124.66,GBP,6500,Air travel
T000408,V0186,INV-12853,09 Feb 2025,344.94,GBP,6200,Software licence
T000409,V0191,INV-38560,2024-03-15,460.51,GBP,6000,Ad spend
T000410,V0089,INV-18357,2024-03-02,£710.44,GBP,6000,Ad spend
T000411,V0009,INV-47629,02/22/2025,£882.52,GBP,6100,Office supplies
T000412,V0197,INV-94085,03/06/2025,117.08,GBP,6200,Ad spend
T000413,V0115,INV-59479,2025-01-19,74.62,GBP,6000,Advisory fee
T000414,V0170,INV-80687,05/16/2024,1644.92,GBP,6500,Air travel
T000415,V0031,INV-33392,06/02/2025,581.46,GBP,6400,Office supplies
T000416,V0187,INV-39188,04/01/2024,177.09,GBP,6000,Air travel
T000417,V0119,INV-98276,03/10/2025,"£2,222.23",GBP,6400,Ad spend
T000418,V0059,INV-42441,16 Apr 2025,458.17,GBP,6200,Office supplies
T000419,V0071,INV-34704,2024-04-25,"1,476.20",GBP,6000,Advisory fee
T000420,V0108,INV-90599,17 Jan 2024,£434.53,GBP,6100,Office supplies
T000421,V0018,INV-23224,02/04/2024,3892.56,GBP,6300,Freight
T000422,V0173,INV-16380,2024-09-07,"2,781.86",GBP,6500,Software licence
T000423,V0103,INV-67535,27/08/2024,306.78,GBP,6400,Office supplies
T000424,V0194,INV-17398,05/23/2024,"£1,174.65",GBP,6400,Air travel
T000425,V0060,INV-85511,22/11/2024,820.50,GBP,6400,Freight
T000426,V0198,INV-98150,24/11/2024,1818.00,GBP,6100,Air travel
T000427,V0037,INV-96535,17 Jun 2025,139.57,GBP,6100,Ad spend
T000428,V0077,INV-46064,03/03/2024,858.05,GBP,6400,Freight
T000429,V0189,INV-32955,13/03/2025,"1,292.41",GBP,6400,Ad spend
T000430,V0013,INV-55143,25/01/2025,£58.29,GBP,6400,Air travel
T000431,V0179,INV-64568,22 Feb 2025,109.77,GBP,6100,Air travel
T000432,V0097,INV-34101,2025-04-29,42.81,GBP,6100,Office supplies
T000433,V0077,INV-28920,19/04/2025,£299.96,GBP,6000,Freight
T000434,V0106,INV-64592,05/17/2024,888.29,GBP,6300,Office supplies
T000435,V0066,INV-36651,2024-12-04,2106.10,GBP,6500,Software licence
T000436,V0116,INV-58637,04/04/2024,£437.69,GBP,6400,Advisory fee
T000437,V0049,INV-16755,01 Oct 2024,"2,419.89",GBP,6300,Advisory fee
T000438,V0155,INV-89026,2024-02-10,88.40,GBP,6000,Office supplies
T000439,V0195,INV-87015,08/10/2024,61.95,GBP,6300,Office supplies
T000440,V0086,INV-49739,16/01/2024,379.52,GBP,6100,Office supplies
T000441,V0190,INV-25376,2025-05-05,£615.52,GBP,6100,Advisory fee
T000442,V0155,INV-36805,2025-02-10,389.18,GBP,6100,Freight
T000443,V0083,INV-47101,24 Jan 2025,41.50,GBP,6300,Freight
T000444,V0167,INV-57088,2024-11-11,365.76,GBP,6200,Air travel
T000445,V0132,INV-75179,2025-04-22,96.07,GBP,6000,Advisory fee
T000446,V0121,INV-51973,27 Jul 2024,842.72,GBP,6200,Air travel
T000447,V0106,INV-15992,08/14/2024,603.81,GBP,6500,Office supplies
T000448,V0005,INV-44180,03/03/2025,143.47,GBP,6200,Office supplies
T000449,V0051,INV-53236,2024-08-23,229.23,GBP,6300,Freight
T000450,V0063,INV-75444,12/11/2024,125.82,GBP,6200,Ad spend
T000451,V0186,INV-94108,17/05/2025,376.55,GBP,6300,Office supplies
T000452,V0188,INV-56160,2024-06-22,1153.62,GBP,6100,Advisory fee
T000453,V0140,INV-74004,2024-07-07,136.41,GBP,6400,Advisory fee
T000454,V0016,INV-78674,02/04/2024,702.36,GBP,6000,Advisory fee
T000455,V0013,INV-10836,26 Feb 2025,£225.14,GBP,6100,Advisory fee
T000456,V0060,INV-18908,03/06/2024,168.65,GBP,6000,Office supplies
T000457,V0130,INV-69770,01/17/2025,358.62,GBP,6000,Freight
T000458,V0164,INV-97392,05/09/2025,129.18,GBP,6500,Ad spend
T000459,V0005,INV-10866,02/25/2025,£219.42,GBP,6000,Software licence
T000460,V0136,INV-46010,20 Oct 2024,108.02,GBP,6000,Freight
T000461,V0179,INV-98346,2025-03-16,3502.38,GBP,6100,Software licence
T000462,V0025,INV-78732,01/06/2024,419.39,GBP,6100,Office supplies
T000463,V0159,INV-79003,09/15/2024,186.85,GBP,6200,Air travel
T000464,V0102,INV-20357,2025-01-17,510.49,GBP,6300,Ad spend
T000465,V0145,INV-41877,08/19/2024,356.54,GBP,6200,Advisory fee
T000466,V0021,INV-95686,02/02/2024,£316.38,GBP,6000,Ad spend
T000467,V0098,INV-59436,2025-05-02,792.81,GBP,6000,Advisory fee
T000468,V0003,INV-32463,25 Mar 2024,£928.21,GBP,6300,Ad spend
T000469,V0166,INV-53420,2024-04-07,225.08,GBP,6400,Software licence
T000470,V0059,INV-37710,05/01/2025,£214.13,GBP,6200,Software licence
T000471,V0020,INV-99709,14/10/2024,298.10,GBP,6400,Freight
T000472,V0169,INV-14312,07/02/2024,£32.07,GBP,6200,Software licence
T000473,V0054,INV-86943,27/05/2024,76.19,GBP,6500,Ad spend
T000474,V0020,INV-49226,2024-06-15,1814.49,GBP,6400,Office supplies
T000475,V0146,INV-61007,12/05/2024,2463.81,GBP,6300,Advisory fee
T000476,V0036,INV-20279,2025-05-27,306.76,GBP,6500,Air travel
T000477,V0014,INV-22803,23 Mar 2025,£760.68,GBP,6100,Software licence
T000478,V0088,INV-89320,10/02/2025,568.14,GBP,6200,Software licence
T000479,V0163,INV-45825,2025-04-06,11929.49,GBP,6300,Office supplies
T000480,V0092,INV-82487,19/01/2025,1382.34,GBP,6300,Office supplies
T000481,V0175,INV-86791,2025-01-24,350.48,GBP,6000,Freight
T000482,V0076,INV-42302,16/03/2024,141.02,GBP,6000,Air travel
T000483,V0040,INV-59807,2024-06-06,68.92,GBP,6500,Ad spend
T000484,V0082,INV-57277,2024-04-19,504.62,GBP,6000,Software licence
T000485,V0079,INV-68292,03 Jan 2025,175.57,GBP,6200,Software licence
T000486,V0034,INV-21442,07/10/2024,84.4,GBP,6300,Ad spend
T000487,V0143,INV-82710,08/06/2025,198.1,GBP,6300,Software licence
T000488,V0007,INV-21746,12/28/2024,£122.77,GBP,6400,Software licence
T000489,V0153,INV-88386,2024-11-28,"2,580.80",GBP,6300,Software licence
T000490,V0075,INV-64238,02/01/2025,1064.01,GBP,6000,Advisory fee
T000491,V0144,INV-41816,2025-06-17,£399.91,GBP,6100,Advisory fee
T000492,V0098,INV-32216,22/05/2024,"2,054.81",GBP,6200,Air travel
T000493,V0069,INV-74634,29 May 2024,439.27,GBP,6000,Office supplies
T000494,V0112,INV-46170,03/07/2025,156.43,GBP,6200,Ad spend
T000495,V0020,INV-57333,14 Sep 2024,"2,154.76",GBP,6100,Advisory fee
T000496,V0161,INV-74985,19 Jul 2024,729.82,GBP,6300,Software licence
T000497,V0035,INV-49932,01/07/2024,£128.90,GBP,6300,Air travel
T000498,V0159,INV-59792,03/12/2024,£327.22,GBP,6300,Air travel
T000499,V0111,INV-95332,2024-05-19,153.98,GBP,6200,Air travel
T000500,V0155,INV-36326,05/05/2025,88.14,GBP,6200,Office supplies
T000501,V0102,INV-51830,25/10/2024,1117.44,GBP,6500,Advisory fee
T000502,V0163,INV-74357,09/05/2024,"3,295.65",GBP,6200,Ad spend
T000503,V0072,INV-61502,08/01/2025,86.62,GBP,6000,Freight
T000504,V0052,INV-87624,2024-07-03,749.39,GBP,6500,Freight
T000505,V0007,INV-70505,02 Aug 2024,197.21,GBP,6300,Air travel
T000506,V0178,INV-19064,22/02/2025,236.08,GBP,6500,Ad spend
T000507,V0036,INV-93012,06/11/2024,210.26,GBP,6100,Air travel
T000508,V0169,INV-30203,09/03/2025,155.96,GBP,6300,Software licence
T000509,V0115,INV-88372,05/05/2025,£425.55,GBP,6400,Ad spend
T000510,V0137,INV-76402,04/03/2025,161.73,GBP,6400,Software licence
T000511,V0093,INV-80373,03/28/2024,543.21,GBP,6000,Office supplies
T000512,V0169,INV-97122,29/12/2024,£381.74,GBP,6100,Advisory fee
T000513,V0157,INV-15806,13 Feb 2025,310.18,GBP,6200,Ad spend
T000514,V0028,INV-11382,10 Apr 2024,148.66,GBP,6200,Office supplies
T000515,V0131,INV-77999,2024-08-14,213.91,GBP,6300,Air travel
T000516,V0101,INV-70694,2025-05-27,926.05,GBP,6100,Air travel
T000517,V0007,INV-73277,17 Apr 2024,699.95,GBP,6200,Ad spend
T000518,V0022,INV-25213,25/05/2024,137.65,GBP,6200,Air travel
T000519,V0088,INV-69681,30 Jul 2024,450.01,GBP,6400,Ad spend
T000520,V0090,INV-72411,04/09/2024,921.98,GBP,6300,Advisory fee
T000521,V0179,INV-69303,22 Nov 2024,64.31,GBP,6000,Air travel
T000522,V0012,INV-25084,24 Jan 2024,£733.40,GBP,6200,Advisory fee
T000523,V0028,INV-98754,17/06/2024,£194.63,GBP,6500,Office supplies
T000524,V0133,INV-32865,2024-06-12,755.71,GBP,6200,Freight
T000525,V0110,INV-70562,08/25/2024,174.24,GBP,6300,Advisory fee
T000526,V0048,INV-34430,18 Mar 2025,55.4,GBP,6300,Software licence
T000527,V0189,INV-90492,21 Jul 2024,£67.34,GBP,6300,Freight
T000528,V0110,INV-60965,05 Jan 2024,£425.34,GBP,6500,Office supplies
T000529,V0053,INV-46483,03/05/2024,536.84,GBP,6400,Software licence
T000530,V0138,INV-34505,2025-01-09,£149.19,GBP,6200,Office supplies
T000531,V0118,INV-24936,2024-09-25,£814.40,GBP,6500,Ad spend
T000532,V0136,INV-93769,11/16/2024,64.87,GBP,6400,Ad spend
T000533,V0157,INV-61451,26/04/2024,375.14,GBP,6200,Air travel
T000534,V0118,INV-90918,25 Jun 2024,£106.47,GBP,6500,Advisory fee
T000535,V0077,INV-90541,03/27/2024,196.96,GBP,6500,Office supplies
T000536,V0081,INV-25448,01/09/2024,425.02,GBP,6200,Software licence
T000537,V0047,INV-58929,05/24/2024,156.58,GBP,6400,Ad spend
T000538,V0108,INV-88174,05/21/2024,264.27,GBP,6400,Ad spend
T000539,V0109,INV-34347,13/05/2025,"£1,220.39",GBP,6500,Freight
T000540,V0178,INV-94575,06/26/2024,213.88,GBP,6400,Office supplies
T000541,V0126,INV-47858,23 May 2024,"1,011.57",GBP,6100,Air travel
T000542,V0116,INV-91187,24 Feb 2024,116.43,GBP,6200,Software licence
T000543,V0125,INV-27895,18 Jul 2024,£722.55,GBP,6300,Freight
T000544,V0130,INV-95599,2025-05-21,"1,969.88",GBP,6300,Advisory fee
T000545,V0126,INV-64477,30 Mar 2025,£26.61,GBP,6300,Office supplies
T000546,V0022,INV-84107,01 Feb 2024,£167.91,GBP,6100,Air travel
T000547,V0009,INV-46025,18/08/2024,761.11,GBP,6400,Air travel
T000548,V0044,INV-69942,05/22/2025,322.68,GBP,6400,Freight
T000549,V0029,INV-85066,26 Apr 2024,606.84,GBP,6200,Freight
T000550,V0094,INV-81046,2024-02-12,207.60,GBP,6500,Ad spend
T000551,V0140,INV-38644,2025-03-11,443.74,GBP,6000,Advisory fee
T000552,V0168,INV-42444,10/31/2024,339.94,GBP,6000,Ad spend
T000553,V0068,INV-55688,03/30/2024,"£1,457.62",GBP,6300,Software licence
T000554,V0199,INV-41056,2024-08-02,533.72,GBP,6500,Freight
T000555,V0177,INV-55957,2025-03-14,584.85,GBP,6100,Freight
T000556,V0036,INV-37082,30/07/2024,256.45,GBP,6000,Freight
T000557,V0090,INV-79767,2024-10-14,235.95,GBP,6400,Freight
T000558,V0044,INV-52421,10/26/2024,250.68,GBP,6200,Freight
T000559,V0069,INV-77425,07/04/2024,622.60,GBP,6100,Ad spend
T000560,V0016,INV-46349,2024-05-09,253.89,GBP,6500,Office supplies
T000561,V0064,INV-29168,2024-11-25,554.88,GBP,6100,Advisory fee
T000562,V0101,INV-74154,25/05/2024,3955.81,GBP,6400,Advisory fee
T000563,V0069,INV-92288,28 Feb 2025,1051.78,GBP,6300,Ad spend
T000564,V0020,INV-93050,2024-04-05,£281.85,GBP,6300,Freight
T000565,V0192,INV-46467,12 Jan 2025,"£1,512.22",GBP,6300,Ad spend
T000566,V0084,INV-86278,03/01/2024,257.53,GBP,6500,Software licence
T000567,V0188,INV-70089,01/01/2025,£42.87,GBP,6000,Freight
T000568,V0102,INV-38551,15/03/2025,133.1,GBP,6100,Ad spend
T000569,V0069,INV-52318,2024-10-17,51.53,GBP,6200,Freight
T000570,V0148,INV-27117,11 May 2025,274.06,GBP,6200,Advisory fee
T000571,V0196,INV-16345,02/17/2024,£411.69,GBP,6000,Advisory fee
T000572,V0118,INV-12134,05/07/2024,"£2,550.59",GBP,6100,Ad spend
T000573,V0117,INV-10088,14 Mar 2025,578.03,GBP,6100,Advisory fee
T000574,V0034,INV-95196,2024-11-05,317.03,GBP,6100,Air travel
T000575,V0024,INV-95798,2025-01-04,"1,004.60",GBP,6200,Software licence
T000576,V0096,INV-97098,2024-06-18,35.44,GBP,6000,Ad spend
T000577,V0161,INV-50043,2024-08-27,£522.79,GBP,6300,Advisory fee
T000578,V0024,INV-22475,02 Jan 2024,£941.95,GBP,6100,Ad spend
T000579,V0020,INV-27393,08/19/2024,79.33,GBP,6400,Advisory fee
T000580,V0114,INV-11217,2024-01-09,"1,419.60",GBP,6500,Air travel
T000581,V0031,INV-65353,2024-05-15,585.43,GBP,6300,Software licence
T000582,V0059,INV-60209,01/04/2024,255.49,GBP,6500,Software licence
T000583,V0027,INV-51071,11/01/2025,809.21,GBP,6200,Office supplies
T000584,V0098,INV-27451,26 May 2024,4903.78,GBP,6000,Freight
T000585,V0145,INV-11110,17/06/2024,,GBP,6300,Air travel
T000586,V0185,INV-37925,2024-06-04,530.09,GBP,6300,Freight
T000587,V0176,INV-67984,08/10/2024,243.40,GBP,6000,Software licence
T000588,V0036,INV-26142,28/01/2025,£158.41,GBP,6200,Ad spend
T000589,V0081,INV-28327,10/09/2024,"£1,005.63",GBP,6200,Advisory fee
T000590,V0022,INV-42527,10/18/2024,157.32,GBP,6500,Software licence
T000591,V0169,INV-49537,2024-07-29,436.47,GBP,6400,Freight
T000592,V0131,INV-34726,05/02/2025,238.55,GBP,6200,Advisory fee
T000593,V0014,INV-41370,2025-05-21,683.26,GBP,6300,Software licence
T000594,V0062,INV-75481,03/13/2024,£582.32,GBP,6400,Software licence
T000595,V0093,INV-51480,15 May 2024,"1,263.06",GBP,6300,Freight
T000596,V0108,INV-57895,25/06/2024,£230.21,GBP,6300,Software licence
T000597,V0005,INV-86986,03/10/2024,299.81,GBP,6000,Air travel
T000598,V0056,INV-15220,03/02/2024,137.46,GBP,6300,Freight
T000599,V0074,INV-92388,28/05/2025,247.47,GBP,6300,Ad spend
T000600,V0180,INV-62727,25/03/2024,£610.96,GBP,6500,Freight
T000601,V0138,INV-90746,2024-06-05,£927.68,GBP,6200,Software licence
T000602,V0080,INV-20357,06/07/2025,146.29,GBP,6100,Office supplies
T000603,V0138,INV-52827,2025-02-04,"1,050.02",GBP,6400,Advisory fee
T000604,V0196,INV-95175,08 Mar 2024,"£1,792.20",GBP,6200,Advisory fee
T000605,V0112,INV-41278,2024-02-29,635.73,GBP,6100,Software licence
T000606,V0112,INV-25202,09/04/2025,3179.49,GBP,6400,Freight
T000607,V0015,INV-50539,28/06/2024,172.23,GBP,6000,Software licence
T000608,V0182,INV-27984,2024-01-12,£102.60,GBP,6100,Ad spend
T000609,V0089,INV-78551,2025-06-13,57.02,GBP,6500,Air travel
T000610,V0043,INV-58741,2024-05-09,"2,091.52",GBP,6500,Air travel
T000611,V0188,INV-25473,01/31/2024,828.65,GBP,6200,Ad spend
T000612,V0070,INV-78662,2024-03-06,379.50,GBP,6200,Advisory fee
T000613,V0148,INV-92251,03/19/2024,548.93,GBP,6300,Ad spend
T000614,V0131,INV-57202,2024-02-26,116.98,GBP,6300,Freight
T000615,V0043,INV-58193,10 Jun 2024,5945.13,GBP,6200,Software licence
T000616,V0147,INV-98358,28 Apr 2024,465.05,GBP,6100,Advisory fee
T000617,V0131,INV-10336,02/15/2024,£455.02,GBP,6000,Office supplies
T000618,V0012,INV-71835,07 Jan 2025,896.36,GBP,6300,Office supplies
T000619,V0046,INV-14635,2025-03-05,684.79,GBP,6100,Air travel
T000620,V0064,INV-64559,23 Nov 2024,£516.09,GBP,6200,Software licence
T000621,V0147,INV-58864,2024-05-02,£169.10,GBP,6400,Advisory fee
T000622,V0014,INV-33507,16 Aug 2024,677.64,GBP,6400,Software licence
T000623,V0103,INV-19034,2025-04-21,"3,197.83",GBP,6200,Air travel
T000624,V0084,INV-21322,2025-04-12,1772.17,GBP,6000,Air travel
T000625,V0052,INV-48219,2024-11-07,"£2,327.40",GBP,6500,Freight
T000626,V0063,INV-70807,2025-01-12,229.90,GBP,6400,Ad spend
T000627,V0198,INV-35614,08 Sep 2024,135.83,GBP,6100,Software licence
T000628,V0105,INV-13133,08/26/2024,351.30,GBP,6400,Air travel
T000629,V0163,INV-11257,12/09/2024,428.93,GBP,6000,Advisory fee
T000630,V0097,INV-50306,16/04/2024,1344.28,GBP,6100,Freight
T000631,V0061,INV-65026,18 May 2025,62.7,GBP,6000,Office supplies
T000632,V0183,INV-46677,05/04/2024,"£9,000.00",GBP,6000,Office supplies
T000633,V0134,INV-64140,01/16/2025,339.06,GBP,6300,Advisory fee
T000634,V0022,INV-86122,07/04/2024,252.25,GBP,6400,Office supplies
T000635,V0164,INV-61688,17 Mar 2024,132.51,GBP,6400,Freight
T000636,V0016,INV-67014,13 May 2024,65.34,GBP,6100,Air travel
T000637,V0067,INV-51288,2025-02-06,997.73,GBP,6500,Advisory fee
T000638,V0084,INV-51688,04/08/2025,437.31,GBP,6200,Office supplies
T000639,V0020,INV-36569,05/19/2024,£97.62,GBP,6400,Software licence
T000640,V0040,INV-23848,17/06/2024,97.07,GBP,6300,Ad spend
T000641,V0081,INV-63282,03 May 2024,278.84,GBP,6400,Air travel
T000642,V0198,INV-37215,07/04/2025,2529.87,GBP,6200,Ad spend
T000643,V0068,INV-25717,02 Apr 2024,303.22,GBP,6100,Advisory fee
T000644,V0078,INV-89076,2024-02-11,77.21,GBP,6100,Air travel
T000645,V0038,INV-21955,11/09/2024,£307.87,GBP,6200,Ad spend
T000646,V0132,INV-16416,2024-11-02,298.87,GBP,6200,Office supplies
T000647,V0008,INV-63004,08/04/2025,20.77,GBP,6400,Advisory fee
T000648,V0141,INV-42748,06/04/2024,£380.04,GBP,6300,Software licence
T000649,V0036,INV-25919,01/13/2024,312.93,GBP,6000,Office supplies
T000650,V0034,INV-35969,02/14/2025,867.68,GBP,6200,Advisory fee
T000651,V0162,INV-94500,2024-03-27,"3,083.60",GBP,6400,Freight
T000652,V0067,INV-19828,2024-01-23,1393.01,GBP,6000,Office supplies
T000653,V0166,INV-68121,05/11/2024,300.13,GBP,6000,Air travel
T000654,V0032,INV-15596,04/17/2025,119.44,GBP,6000,Office supplies
T000655,V0147,INV-66774,08 Feb 2025,"£6,841.05",GBP,6300,Software licence
T000656,V0098,INV-99550,03/12/2025,430.58,GBP,6100,Air travel
T000657,V0055,INV-34530,2024-10-08,£409.66,GBP,6200,Ad spend
T000658,V0039,INV-14541,08/09/2024,£392.86,GBP,6500,Air travel
T000659,V0128,INV-64000,05 May 2025,501.65,GBP,6000,Software licence
T000660,V0072,INV-60202,20/05/2024,£344.19,GBP,6300,Office supplies
T000661,V0165,INV-78919,12/09/2024,214.64,GBP,6500,Freight
T000662,V0005,INV-60134,02 Jan 2025,£221.06,GBP,6300,Freight
T000663,V0125,INV-55093,05/29/2025,£389.15,GBP,6200,Ad spend
T000664,V0070,INV-33568,01/27/2024,221.90,GBP,6200,Freight
T000665,V0057,INV-13840,10/14/2024,184.17,GBP,6000,Ad spend
T000666,V0136,INV-56849,26 Aug 2024,£453.54,GBP,6100,Software licence
T000667,V0064,INV-96096,2024-09-03,304.76,GBP,6200,Freight
T000668,V0189,INV-17328,12 Aug 2024,"£2,109.89",GBP,6400,Ad spend
T000669,V0091,INV-32768,2024-06-29,21.84,GBP,6100,Freight
T000670,V0082,INV-57026,29 Jan 2024,1340.31,GBP,6500,Advisory fee
T000671,V0091,INV-84403,05/25/2024,1588.74,GBP,6400,Office supplies
T000672,V0127,INV-81057,2024-11-12,41.23,GBP,6100,Ad spend
T000673,V0010,INV-21830,02/27/2024,276.73,GBP,6100,Freight
T000674,V0057,INV-12612,23 Jun 2025,268.11,GBP,6300,Software licence
T000675,V0085,INV-90495,25/07/2024,85.78,GBP,6100,Air travel
T000676,V0184,INV-33260,27/11/2024,171.47,GBP,6000,Software licence
T000677,V0038,INV-86888,25/05/2024,£118.91,GBP,6000,Freight
T000678,V0094,INV-19506,01/17/2025,"2,772.48",GBP,6500,Advisory fee
T000679,V0102,INV-86810,04/13/2024,1129.18,GBP,6200,Air travel
T000680,V0083,INV-27884,10 Jun 2024,"1,633.88",GBP,6500,Ad spend
T000681,V0164,INV-73858,20/11/2024,892.33,GBP,6100,Advisory fee
T000682,V0144,INV-90440,12/31/2024,£116.52,GBP,6100,Advisory fee
T000683,V0151,INV-32983,2025-01-22,226.56,GBP,6200,Advisory fee
T000684,V0177,INV-48602,10 May 2024,691.12,GBP,6100,Advisory fee
T000685,V0001,INV-85082,02/04/2025,£105.18,GBP,6400,Software licence
T000686,V0047,INV-88956,2024-11-21,883.86,GBP,6400,Office supplies
T000687,V0164,INV-84127,04/16/2024,309.71,GBP,6300,Office supplies
T000688,V0085,INV-20198,31/08/2024,267.12,GBP,6200,Air travel
T000689,V0043,INV-93386,2024-03-31,£881.88,GBP,6500,Advisory fee
T000690,V0164,INV-54007,04/02/2025,657.66,GBP,6000,Air travel
T000691,V0054,INV-42707,2024-03-10,271.22,GBP,6200,Air travel
T000692,V0028,INV-10167,19 Feb 2024,1444.13,GBP,6300,Ad spend
T000693,V0188,INV-65004,2024-06-19,122.83,GBP,6300,Ad spend
T000694,V0097,INV-56036,2025-01-19,794.35,GBP,6000,Ad spend
T000695,V0148,INV-95323,2024-08-18,£774.65,GBP,6100,Ad spend
T000696,V0019,INV-14379,28 Oct 2024,£287.00,GBP,6000,Air travel
T000697,V0067,INV-23726,16/03/2024,£577.52,GBP,6200,Office supplies
T000698,V0097,INV-31090,17 Mar 2024,101.88,GBP,6400,Software licence
T000699,V0087,INV-87860,2025-05-09,"1,114.80",GBP,6500,Software licence
